"Nastale koli?ine komunalnih odpadkov in ravnanje z njimi (tone) po:"
"SEZNAM ODPADKOV, MERITVE , LETO"

"Seznam odpadkov - SKUPAJ"
" ";"Nastala kolicina in skladiscenje - SKUPAJ"
" ";" ";"2017";409
" ";"Kolicina oddana v obdelavo"
" ";" ";"2002";2
" ";" ";"2003";8
" ";" ";"2004";143
" ";" ";"2005";30
" ";" ";"2006";284
" ";" ";"2007";607
" ";" ";"2008";1023
" ";" ";"2009";1197
" ";" ";"2010";1117
" ";" ";"2011";1203
" ";" ";"2012";1048
" ";" ";"2013";1075
" ";" ";"2014";1139
" ";" ";"2015";1171
" ";" ";"2016";1507
" ";" ";"2017";1630
" ";"Kolicina poslana v tujino"
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";-
" ";" ";"2010";10
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";-
" ";" ";"2014";-
" ";" ";"2015";-
" ";" ";"2016";79
" ";" ";"2017";235
"200125 Jedilno olje in masti"
" ";"Nastala kolicina in skladiscenje - SKUPAJ"
" ";" ";"2002";150
" ";" ";"2003";181
" ";" ";"2004";241
" ";" ";"2005";177
" ";" ";"2006";191
" ";" ";"2007";404
" ";" ";"2008";310
" ";" ";"2009";141
" ";" ";"2010";163
" ";" ";"2011";181
" ";" ";"2012";207
" ";" ";"2013";2209
" ";" ";"2014";2161
" ";" ";"2015";2383
" ";" ";"2016";3117
" ";" ";"2017";3060
" ";"Nastala kolicina v gospodinjstvih"
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";41
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";100
" ";" ";"2014";99
" ";" ";"2015";232
" ";" ";"2016";137
" ";" ";"2017";153
" ";"Nastala kolicina v proizvodnih in storitvenih dej."
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";84
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";199
" ";" ";"2014";116
" ";" ";"2015";2124
" ";" ";"2016";2927
" ";" ";"2017";2765
" ";"Kolicina oddana v obdelavo"
" ";" ";"2002";130
" ";" ";"2003";101
" ";" ";"2004";175
" ";" ";"2005";115
" ";" ";"2006";162
" ";" ";"2007";370
" ";" ";"2008";231
" ";" ";"2009";121
" ";" ";"2010";113
" ";" ";"2011";131
" ";" ";"2012";157
" ";" ";"2013";511
" ";" ";"2014";1866
" ";" ";"2015";434
" ";" ";"2016";2692
" ";" ";"2017";1179
" ";"Kolicina poslana v tujino"
" ";" ";"2002";20
" ";" ";"2003";80
" ";" ";"2004";66
" ";" ";"2005";51
" ";" ";"2006";10
" ";" ";"2007";-
" ";" ";"2008";44
" ";" ";"2009";10
" ";" ";"2010";24
" ";" ";"2011";25
" ";" ";"2012";25
" ";" ";"2013";1527
" ";" ";"2014";262
" ";" ";"2015";1926
" ";" ";"2016";340
" ";" ";"2017";1765
"200126 Olje in masti, ki niso v  200125"
" ";"Nastala kolicina in skladiscenje - SKUPAJ"
" ";" ";"2002";84
" ";" ";"2003";62
" ";" ";"2004";84
" ";" ";"2005";130
" ";" ";"2006";98
" ";" ";"2007";115
" ";" ";"2008";77
" ";" ";"2009";124
" ";" ";"2010";132
" ";" ";"2011";145
" ";" ";"2012";181
" ";" ";"2013";197
" ";" ";"2014";262
" ";" ";"2015";229
" ";" ";"2016";218
" ";" ";"2017";180
" ";"Nastala kolicina v gospodinjstvih"
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";119
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";154
" ";" ";"2014";158
" ";" ";"2015";206
" ";" ";"2016";193
" ";" ";"2017";149
" ";"Nastala kolicina v proizvodnih in storitvenih dej."
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";5
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";5
" ";" ";"2014";7
" ";" ";"2015";22
" ";" ";"2016";25
" ";" ";"2017";26
" ";"Kolicina oddana v obdelavo"
" ";" ";"2002";84
" ";" ";"2003";62
" ";" ";"2004";84
" ";" ";"2005";119
" ";" ";"2006";94
" ";" ";"2007";115
" ";" ";"2008";76
" ";" ";"2009";98
" ";" ";"2010";117
" ";" ";"2011";129
" ";" ";"2012";145
" ";" ";"2013";134
" ";" ";"2014";146
" ";" ";"2015";211
" ";" ";"2016";218
" ";" ";"2017";148
" ";"Kolicina poslana v tujino"
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";23
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";-
" ";" ";"2014";83
" ";" ";"2015";16
" ";" ";"2016";-
" ";" ";"2017";-
"200127 Barve, lepila in smole z nevar. sn."
" ";"Nastala kolicina in skladiscenje - SKUPAJ"
" ";" ";"2002";72
" ";" ";"2003";95
" ";" ";"2004";116
" ";" ";"2005";185
" ";" ";"2006";173
" ";" ";"2007";228
" ";" ";"2008";237
" ";" ";"2009";408
" ";" ";"2010";420
" ";" ";"2011";670
" ";" ";"2012";835
" ";" ";"2013";865
" ";" ";"2014";1141
" ";" ";"2015";975
" ";" ";"2016";1156
" ";" ";"2017";852
" ";"Nastala kolicina v gospodinjstvih"
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";373
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";803
" ";" ";"2014";867
" ";" ";"2015";793
" ";" ";"2016";989
" ";" ";"2017";781
" ";"Nastala kolicina v proizvodnih in storitvenih dej."
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";16
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";26
" ";" ";"2014";44
" ";" ";"2015";129
" ";" ";"2016";114
" ";" ";"2017";26
" ";"Kolicina oddana v obdelavo"
" ";" ";"2002";72
" ";" ";"2003";95
" ";" ";"2004";116
" ";" ";"2005";185
" ";" ";"2006";163
" ";" ";"2007";227
" ";" ";"2008";223
" ";" ";"2009";407
" ";" ";"2010";419
" ";" ";"2011";668
" ";" ";"2012";828
" ";" ";"2013";828
" ";" ";"2014";950
" ";" ";"2015";926
" ";" ";"2016";1121
" ";" ";"2017";759
" ";"Kolicina poslana v tujino"
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";-
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";7
" ";" ";"2013";-
" ";" ";"2014";100
" ";" ";"2015";-
" ";" ";"2016";-
" ";" ";"2017";-
"200128 Barve, lepila in smole, ki niso zajeti v 20 01 27"
" ";"Nastala kolicina in skladiscenje - SKUPAJ"
" ";" ";"2002";39
" ";" ";"2003";68
" ";" ";"2004";46
" ";" ";"2005";25
" ";" ";"2006";13
" ";" ";"2007";4
" ";" ";"2008";3
" ";" ";"2009";2
" ";" ";"2010";4
" ";" ";"2011";5
" ";" ";"2012";1
" ";" ";"2013";72
" ";" ";"2014";201
" ";" ";"2015";173
" ";" ";"2016";162
" ";" ";"2017";187
" ";"Nastala kolicina v gospodinjstvih"
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";2
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";66
" ";" ";"2014";42
" ";" ";"2015";99
" ";" ";"2016";73
" ";" ";"2017";160
" ";"Nastala kolicina v proizvodnih in storitvenih dej."
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";-
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";1
" ";" ";"2014";70
" ";" ";"2015";2
" ";" ";"2016";29
" ";" ";"2017";6
" ";"Kolicina oddana v obdelavo"
" ";" ";"2002";39
" ";" ";"2003";68
" ";" ";"2004";46
" ";" ";"2005";25
" ";" ";"2006";13
" ";" ";"2007";4
" ";" ";"2008";3
" ";" ";"2009";2
" ";" ";"2010";4
" ";" ";"2011";4
" ";" ";"2012";-
" ";" ";"2013";37
" ";" ";"2014";93
" ";" ";"2015";113
" ";" ";"2016";134
" ";" ";"2017";180
" ";"Kolicina poslana v tujino"
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";-
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";-
" ";" ";"2014";28
" ";" ";"2015";-
" ";" ";"2016";-
" ";" ";"2017";-
"200129 Cistila (detergenti) z nev. snovmi"
" ";"Nastala kolicina in skladiscenje - SKUPAJ"
" ";" ";"2002";9
" ";" ";"2003";9
" ";" ";"2004";8
" ";" ";"2005";12
" ";" ";"2006";8
" ";" ";"2007";11
" ";" ";"2008";14
" ";" ";"2009";17
" ";" ";"2010";33
" ";" ";"2011";50
" ";" ";"2012";42
" ";" ";"2013";46
" ";" ";"2014";61
" ";" ";"2015";494
" ";" ";"2016";64
" ";" ";"2017";55
" ";"Nastala kolicina v gospodinjstvih"
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";16
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";44
" ";" ";"2014";41
" ";" ";"2015";482
" ";" ";"2016";50
" ";" ";"2017";44
" ";"Nastala kolicina v proizvodnih in storitvenih dej."
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";0
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";0
" ";" ";"2014";5
" ";" ";"2015";4
" ";" ";"2016";6
" ";" ";"2017";5
" ";"Kolicina oddana v obdelavo"
" ";" ";"2002";9
" ";" ";"2003";9
" ";" ";"2004";8
" ";" ";"2005";12
" ";" ";"2006";7
" ";" ";"2007";11
" ";" ";"2008";14
" ";" ";"2009";16
" ";" ";"2010";32
" ";" ";"2011";49
" ";" ";"2012";40
" ";" ";"2013";41
" ";" ";"2014";53
" ";" ";"2015";486
" ";" ";"2016";58
" ";" ";"2017";34
" ";"Kolicina poslana v tujino"
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";-
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";-
" ";" ";"2014";-
" ";" ";"2015";-
" ";" ";"2016";-
" ";" ";"2017";-
"200130 Cistila, ki niso zajeta v 20 01 29"
" ";"Nastala kolicina in skladiscenje - SKUPAJ"
" ";" ";"2002";4
" ";" ";"2003";5
" ";" ";"2004";7
" ";" ";"2005";8
" ";" ";"2006";2
" ";" ";"2007";1
" ";" ";"2008";0
" ";" ";"2009";1
" ";" ";"2010";0
" ";" ";"2011";1
" ";" ";"2012";0
" ";" ";"2013";0
" ";" ";"2014";1
" ";" ";"2015";1
" ";" ";"2016";1
" ";" ";"2017";1
" ";"Nastala kolicina v gospodinjstvih"
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";1
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";0
" ";" ";"2014";1
" ";" ";"2015";0
" ";" ";"2016";0
" ";" ";"2017";0
" ";"Nastala kolicina v proizvodnih in storitvenih dej."
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";-
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";-
" ";" ";"2014";-
" ";" ";"2015";0
" ";" ";"2016";0
" ";" ";"2017";0
" ";"Kolicina oddana v obdelavo"
" ";" ";"2002";4
" ";" ";"2003";5
" ";" ";"2004";7
" ";" ";"2005";8
" ";" ";"2006";2
" ";" ";"2007";0
" ";" ";"2008";0
" ";" ";"2009";1
" ";" ";"2010";0
" ";" ";"2011";1
" ";" ";"2012";0
" ";" ";"2013";0
" ";" ";"2014";0
" ";" ";"2015";0
" ";" ";"2016";0
" ";" ";"2017";0
" ";"Kolicina poslana v tujino"
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";-
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";-
" ";" ";"2014";-
" ";" ";"2015";-
" ";" ";"2016";-
" ";" ";"2017";-
"200131 Citotoks. in citostat. zdravila"
" ";"Nastala kolicina in skladiscenje - SKUPAJ"
" ";" ";"2002";6
" ";" ";"2003";6
" ";" ";"2004";8
" ";" ";"2005";7
" ";" ";"2006";1
" ";" ";"2007";1
" ";" ";"2008";6
" ";" ";"2009";1
" ";" ";"2010";3
" ";" ";"2011";14
" ";" ";"2012";13
" ";" ";"2013";36
" ";" ";"2014";7
" ";" ";"2015";5
" ";" ";"2016";4
" ";" ";"2017";4
" ";"Nastala kolicina v gospodinjstvih"
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";1
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";8
" ";" ";"2014";2
" ";" ";"2015";2
" ";" ";"2016";-
" ";" ";"2017";-
" ";"Nastala kolicina v proizvodnih in storitvenih dej."
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";-
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";12
" ";" ";"2014";2
" ";" ";"2015";0
" ";" ";"2016";0
" ";" ";"2017";0
" ";"Kolicina oddana v obdelavo"
" ";" ";"2002";6
" ";" ";"2003";6
" ";" ";"2004";8
" ";" ";"2005";3
" ";" ";"2006";1
" ";" ";"2007";1
" ";" ";"2008";5
" ";" ";"2009";2
" ";" ";"2010";2
" ";" ";"2011";14
" ";" ";"2012";12
" ";" ";"2013";35
" ";" ";"2014";4
" ";" ";"2015";1
" ";" ";"2016";0
" ";" ";"2017";0
" ";"Kolicina poslana v tujino"
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";-
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";-
" ";" ";"2014";-
" ";" ";"2015";-
" ";" ";"2016";-
" ";" ";"2017";-
"200132 Zdravila, ki niso zajeta v 20 01 31"
" ";"Nastala kolicina in skladiscenje - SKUPAJ"
" ";" ";"2002";5
" ";" ";"2003";5
" ";" ";"2004";3
" ";" ";"2005";8
" ";" ";"2006";8
" ";" ";"2007";12
" ";" ";"2008";9
" ";" ";"2009";16
" ";" ";"2010";12
" ";" ";"2011";10
" ";" ";"2012";9
" ";" ";"2013";90
" ";" ";"2014";107
" ";" ";"2015";321
" ";" ";"2016";201
" ";" ";"2017";121
" ";"Nastala kolicina v gospodinjstvih"
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";16
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";11
" ";" ";"2014";21
" ";" ";"2015";210
" ";" ";"2016";18
" ";" ";"2017";13
" ";"Nastala kolicina v proizvodnih in storitvenih dej."
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";0
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";10
" ";" ";"2014";1
" ";" ";"2015";111
" ";" ";"2016";183
" ";" ";"2017";102
" ";"Kolicina oddana v obdelavo"
" ";" ";"2002";5
" ";" ";"2003";5
" ";" ";"2004";3
" ";" ";"2005";8
" ";" ";"2006";7
" ";" ";"2007";12
" ";" ";"2008";8
" ";" ";"2009";17
" ";" ";"2010";11
" ";" ";"2011";8
" ";" ";"2012";9
" ";" ";"2013";85
" ";" ";"2014";104
" ";" ";"2015";305
" ";" ";"2016";201
" ";" ";"2017";113
" ";"Kolicina poslana v tujino"
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";-
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";-
" ";" ";"2014";-
" ";" ";"2015";16
" ";" ";"2016";-
" ";" ";"2017";-
"200133 Bat.,akumul. ter nesort. bat.,akum."
" ";"Nastala kolicina in skladiscenje - SKUPAJ"
" ";" ";"2002";250
" ";" ";"2003";211
" ";" ";"2004";206
" ";" ";"2005";200
" ";" ";"2006";217
" ";" ";"2007";206
" ";" ";"2008";120
" ";" ";"2009";145
" ";" ";"2010";141
" ";" ";"2011";132
" ";" ";"2012";144
" ";" ";"2013";229
" ";" ";"2014";208
" ";" ";"2015";155
" ";" ";"2016";253
" ";" ";"2017";445
" ";"Nastala kolicina v gospodinjstvih"
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";132
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";123
" ";" ";"2014";128
" ";" ";"2015";113
" ";" ";"2016";131
" ";" ";"2017";106
" ";"Nastala kolicina v proizvodnih in storitvenih dej."
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";3
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";34
" ";" ";"2014";30
" ";" ";"2015";25
" ";" ";"2016";121
" ";" ";"2017";115
" ";"Kolicina oddana v obdelavo"
" ";" ";"2002";250
" ";" ";"2003";211
" ";" ";"2004";206
" ";" ";"2005";171
" ";" ";"2006";212
" ";" ";"2007";206
" ";" ";"2008";108
" ";" ";"2009";140
" ";" ";"2010";130
" ";" ";"2011";122
" ";" ";"2012";136
" ";" ";"2013";176
" ";" ";"2014";179
" ";" ";"2015";153
" ";" ";"2016";211
" ";" ";"2017";314
" ";"Kolicina poslana v tujino"
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";-
" ";" ";"2010";1
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";42
" ";" ";"2014";-
" ";" ";"2015";-
" ";" ";"2016";-
" ";" ";"2017";117
"200134 Baterije in akumulatorji"
" ";"Nastala kolicina in skladiscenje - SKUPAJ"
" ";" ";"2002";101
" ";" ";"2003";71
" ";" ";"2004";223
" ";" ";"2005";122
" ";" ";"2006";96
" ";" ";"2007";73
" ";" ";"2008";48
" ";" ";"2009";32
" ";" ";"2010";15
" ";" ";"2011";15
" ";" ";"2012";1
" ";" ";"2013";2
" ";" ";"2014";3
" ";" ";"2015";17
" ";" ";"2016";10
" ";" ";"2017";21
" ";"Nastala kolicina v gospodinjstvih"
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";32
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";1
" ";" ";"2014";0
" ";" ";"2015";1
" ";" ";"2016";4
" ";" ";"2017";5
" ";"Nastala kolicina v proizvodnih in storitvenih dej."
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";-
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";-
" ";" ";"2014";-
" ";" ";"2015";17
" ";" ";"2016";5
" ";" ";"2017";6
" ";"Kolicina oddana v obdelavo"
" ";" ";"2002";101
" ";" ";"2003";71
" ";" ";"2004";223
" ";" ";"2005";122
" ";" ";"2006";96
" ";" ";"2007";72
" ";" ";"2008";48
" ";" ";"2009";32
" ";" ";"2010";15
" ";" ";"2011";15
" ";" ";"2012";1
" ";" ";"2013";2
" ";" ";"2014";2
" ";" ";"2015";17
" ";" ";"2016";9
" ";" ";"2017";19
" ";"Kolicina poslana v tujino"
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";-
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";-
" ";" ";"2014";-
" ";" ";"2015";-
" ";" ";"2016";-
" ";" ";"2017";2
"200135 Zavrzena el.,elektr. opr. z nev.sn."
" ";"Nastala kolicina in skladiscenje - SKUPAJ"
" ";" ";"2002";258
" ";" ";"2003";33
" ";" ";"2004";180
" ";" ";"2005";191
" ";" ";"2006";394
" ";" ";"2007";1302
" ";" ";"2008";927
" ";" ";"2009";1234
" ";" ";"2010";1394
" ";" ";"2011";1690
" ";" ";"2012";1663
" ";" ";"2013";1931
" ";" ";"2014";2272
" ";" ";"2015";2023
" ";" ";"2016";2303
" ";" ";"2017";2238
" ";"Nastala kolicina v gospodinjstvih"
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";1166
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";1607
" ";" ";"2014";1552
" ";" ";"2015";1741
" ";" ";"2016";2089
" ";" ";"2017";1927
" ";"Nastala kolicina v proizvodnih in storitvenih dej."
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";40
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";69
" ";" ";"2014";293
" ";" ";"2015";269
" ";" ";"2016";209
" ";" ";"2017";297
" ";"Kolicina oddana v obdelavo"
" ";" ";"2002";258
" ";" ";"2003";33
" ";" ";"2004";180
" ";" ";"2005";191
" ";" ";"2006";360
" ";" ";"2007";1299
" ";" ";"2008";877
" ";" ";"2009";1232
" ";" ";"2010";1370
" ";" ";"2011";1686
" ";" ";"2012";1602
" ";" ";"2013";1830
" ";" ";"2014";2177
" ";" ";"2015";2017
" ";" ";"2016";2296
" ";" ";"2017";2217
" ";"Kolicina poslana v tujino"
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";11
" ";" ";"2009";-
" ";" ";"2010";23
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";-
" ";" ";"2014";-
" ";" ";"2015";0
" ";" ";"2016";-
" ";" ";"2017";-
"200136 Zavrzena oprema"
" ";"Nastala kolicina in skladiscenje - SKUPAJ"
" ";" ";"2002";251
" ";" ";"2003";334
" ";" ";"2004";1653
" ";" ";"2005";1961
" ";" ";"2006";484
" ";" ";"2007";1373
" ";" ";"2008";1548
" ";" ";"2009";2099
" ";" ";"2010";2006
" ";" ";"2011";2499
" ";" ";"2012";2304
" ";" ";"2013";3229
" ";" ";"2014";3257
" ";" ";"2015";5514
" ";" ";"2016";5934
" ";" ";"2017";7155
" ";"Nastala kolicina v gospodinjstvih"
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";2024
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";2184
" ";" ";"2014";2097
" ";" ";"2015";2830
" ";" ";"2016";3843
" ";" ";"2017";5343
" ";"Nastala kolicina v proizvodnih in storitvenih dej."
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";72
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";57
" ";" ";"2014";406
" ";" ";"2015";2667
" ";" ";"2016";2050
" ";" ";"2017";1785
" ";"Kolicina oddana v obdelavo"
" ";" ";"2002";251
" ";" ";"2003";334
" ";" ";"2004";1653
" ";" ";"2005";1958
" ";" ";"2006";465
" ";" ";"2007";1186
" ";" ";"2008";1391
" ";" ";"2009";2100
" ";" ";"2010";2006
" ";" ";"2011";2497
" ";" ";"2012";2298
" ";" ";"2013";3033
" ";" ";"2014";3040
" ";" ";"2015";5075
" ";" ";"2016";5929
" ";" ";"2017";7088
" ";"Kolicina poslana v tujino"
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";187
" ";" ";"2008";117
" ";" ";"2009";-
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";167
" ";" ";"2014";1
" ";" ";"2015";386
" ";" ";"2016";-
" ";" ";"2017";-
"200137 Les, ki vsebuje nevarne snovi"
" ";"Nastala kolicina in skladiscenje - SKUPAJ"
" ";" ";"2002";3537
" ";" ";"2003";1
" ";" ";"2004";35
" ";" ";"2005";0
" ";" ";"2006";107
" ";" ";"2007";183
" ";" ";"2008";221
